19100 -2.53624e-15 -3.09037e-14 -1.74675e-15 
19200 -3.22211e-15 -3.05817e-14 1.82077e-15 
19300 -1.85777e-15 -2.97441e-14 9.36535e-15 
19400 -3.08889e-15 -2.79085e-14 1.23852e-15 
19500 9.86865e-18 -2.82723e-14 4.03628e-15 
19600 2.88165e-15 -2.82441e-14 2.19577e-15 
19700 -1.87504e-15 -2.78802e-14 3.98693e-15 
19800 2.18591e-15 -2.84908e-14 1.24863e-14 
19900 1.38161e-15 -2.78987e-14 2.63493e-15 
20000 -1.27799e-15 -2.76816e-14 8.51664e-15 
20100 2.77062e-15 -2.94086e-14 2.70401e-15 
20200 -1.53951e-15 -2.90138e-14 6.34554e-15 
20300 -6.80937e-16 -2.9379e-14 7.06595e-15 
20400 -5.85581e-15 -3.15205e-14 6.84884e-15 
20500 4.97873e-15 -2.97885e-14 7.93439e-15 
20600 2.53378e-15 -3.08543e-14 7.59886e-15 
20700 1.45563e-15 -3.22902e-14 7.73702e-15 
20800 1.51977e-15 -3.30994e-14 8.67454e-15 
20900 5.1317e-15 -2.98009e-14 1.01548e-14 
21000 8.00594e-15 -3.27837e-14 8.09723e-15 
21100 8.2946e-15 -3.36422e-14 7.41259e-15 
21200 5.41542e-15 -3.5352e-14 7.76663e-15 
21300 5.26739e-15 -3.75996e-14 8.03308e-15 
21400 3.42689e-15 -3.3921e-14 1.27207e-14 
21500 3.94746e-15 -3.719e-14 9.57691e-15 
21600 4.59879e-15 -3.64745e-14 1.36089e-14 
21700 4.38168e-15 -3.63894e-14 1.11466e-14 
21800 1.75662e-15 -3.64745e-14 1.96534e-14 
21900 1.05595e-15 -3.48783e-14 1.61155e-14 
22000 1.8405e-15 -3.45205e-14 1.16327e-14 
22100 -1.80103e-16 -3.56801e-14 1.36977e-14 
22200 1.92153e-15 -3.85124e-14 1.25208e-14 
22300 4.16457e-15 -3.83002e-14 1.52964e-14 
22400 5.40802e-15 -3.87789e-14 1.54469e-14 
22500 5.74109e-15 -3.77871e-14 9.69101e-15 
22600 3.53668e-15 -4.03924e-14 1.03824e-14 
22700 3.51817e-15 -3.88726e-14 8.92126e-15 
22800 4.92076e-15 -4.13052e-14 5.42282e-15 
22900 4.73695e-16 -3.81127e-14 6.12843e-15 
23000 5.10209e-15 -3.67903e-14 4.82577e-15 
23100 6.47383e-15 -3.82114e-14 5.08729e-15 
23200 6.87845e-15 -3.89812e-14 4.20651e-15 
23300 7.25346e-15 -3.64252e-14 4.39155e-15 
23400 5.33894e-15 -3.89602e-14 5.94956e-15 
23500 6.08402e-15 -3.76834e-14 6.52811e-15 
23600 4.79616e-15 -4.04713e-14 5.72382e-15 
23700 5.89559e-15 -4.10437e-14 7.65807e-15 
23800 8.06269e-15 -4.15507e-14 8.18604e-15 
23900 6.44916e-15 -3.94647e-14 1.13983e-14 
24000 3.86851e-15 -3.64992e-14 9.16798e-15 
24100 5.01327e-15 -3.92575e-14 1.06285e-14 
24200 5.97069e-15 -3.60304e-14 7.06595e-15 
24300 2.65467e-15 -3.44416e-14 1.23457e-14 
24400 3.84877e-15 -3.44367e-14 6.65147e-15 
24500 5.74849e-15 -3.5875e-14 1.46845e-14 
24600 3.66559e-15 -3.86555e-14 1.26664e-14 
24700 1.62339e-15 -4.07378e-14 6.47877e-15 
24800 1.68754e-15 -3.88381e-14 1.16962e-14 
24900 3.92772e-15 -3.76193e-14 8.14287e-15 
25000 -1.11516e-15 -3.63043e-14 9.33574e-15 
25100 1.18424e-16 -3.95486e-14 7.70741e-15 
25200 -2.85821e-15 -4.25437e-14 1.34115e-14 
25300 3.9968e-15 -4.03973e-14 1.3372e-14 
25400 1.53951e-15 -4.2376e-14 1.23506e-14 
25500 1.02634e-15 -3.92526e-14 8.76367e-15 
25600 3.75009e-15 -3.7037e-14 8.21596e-15 
25700 4.74682e-15 -3.82213e-14 1.0747e-14 
25800 6.62186e-15 -3.77032e-14 1.19657e-14 
25900 2.06255e-15 -3.71259e-14 1.08851e-14 
26000 6.94552e-15 -3.86407e-14 8.43276e-15 
26100 9.04801e-15 -3.88677e-14 9.7971e-15 
26200 1.09443e-14 -3.78167e-14 1.2849e-14 
26300 8.02321e-15 -3.98428e-14 8.70415e-15 
26400 1.03522e-14 -4.16827e-14 1.48375e-14 
26500 9.36041e-15 -4.32148e-14 -7.20411e-16 
26600 6.4837e-15 -3.99088e-14 1.08851e-14 
26700 1.41319e-14 -3.96917e-14 9.41469e-15 
26800 1.17896e-14 -3.78561e-14 8.9632e-15 
26900 1.30266e-14 -4.15766e-14 1.12305e-14 
27000 1.46253e-14 -4.08445e-14 1.4122e-14 
27100 1.21582e-14 -3.83619e-14 1.15809e-14 
27200 1.4497e-14 -4.03726e-14 1.15451e-14 
27300 1.25085e-14 -3.91785e-14 1.28095e-14 
27400 9.41963e-15 -4.01358e-14 8.66961e-15 
27500 1.26109e-14 -3.90502e-14 6.75509e-15 
27600 9.39989e-15 -4.05207e-14 1.09443e-14 
27700 1.1645e-14 -3.99927e-14 8.3131e-15 
27800 8.92527e-15 -4.18036e-14 7.67781e-15 
27900 9.95253e-15 -3.76144e-14 7.39655e-15 
28000 1.13712e-14 -3.8922e-14 6.05935e-15 
28100 1.10899e-14 -3.71209e-14 8.37848e-15 
28200 1.07766e-14 -3.5912e-14 9.21979e-15 
28300 7.84558e-15 -3.72245e-14 1.18226e-14 
28400 1.43169e-14 -3.77969e-14 9.36041e-15 
28500 1.16228e-14 -3.73331e-14 9.52325e-15 
28600 9.66141e-15 -3.46649e-14 8.22244e-15 
28700 1.0816e-14 -3.53939e-14 7.41136e-15 
28800 1.25134e-14 -3.59811e-14 7.58899e-15 
28900 1.25529e-14 -3.87641e-14 4.86524e-15 
29000 1.49214e-14 -3.54679e-14 6.987e-15 
29100 1.13193e-14 -3.71308e-14 9.64167e-15 
29200 1.42059e-14 -3.52113e-14 1.55826e-14 
29300 1.22334e-14 -3.70765e-14 1.0066e-14 
29400 1.56813e-14 -3.58824e-14 8.26499e-15 
29500 1.7132e-14 -3.92772e-14 1.17141e-14 
29600 1.53556e-14 -4.12756e-14 9.1285e-15 
29700 1.59083e-14 -3.57048e-14 9.48377e-15 
29800 1.7428e-14 -3.61193e-14 7.18684e-15 
29900 1.80399e-14 -3.82509e-14 9.1433e-15 
30000 1.7803e-14 -3.76871e-14 9.38015e-15 
30100 1.27799e-14 -3.78241e-14 1.05989e-14 
30200 1.61352e-14 -3.68791e-14 5.60909e-15 
30300 1.5553e-14 -3.78265e-14 2.76322e-15 
30400 1.17634e-14 -3.82163e-14 5.01574e-15 
30500 1.41023e-14 -3.87147e-14 3.37508e-15 
30600 1.578e-14 -3.65239e-14 3.02721e-15 
30700 1.56048e-14 -3.63462e-14 4.85538e-15 
30800 1.42898e-14 -3.97016e-14 3.10862e-15 
30900 1.17141e-14 -4.0797e-14 -2.52637e-15 
31000 1.42799e-14 -4.132e-14 5.19461e-15 
31100 1.32191e-14 -4.30569e-14 5.54618e-15 
31200 1.16055e-14 -4.2978e-14 1.44582e-14 
31300 1.0103e-14 -4.19023e-14 7.63833e-15 
31400 9.36782e-15 -4.36096e-14 9.43443e-15 
31500 9.88839e-15 -4.06002e-14 1.00315e-14 
31600 7.68768e-15 -4.13299e-14 5.48697e-15 
31700 9.01995e-15 -3.90009e-14 7.27674e-15 
31800 1.03584e-14 -3.92772e-14 1.1645e-15 
31900 1.05595e-14 -4.11029e-14 -6.11856e-16 
32000 1.3599e-14 -3.51719e-14 -1.46056e-15 
32100 7.01291e-15 -3.45403e-14 7.00674e-16 
32200 1.19953e-14 -3.62124e-14 3.55765e-15 
32300 1.22569e-14 -3.64893e-14 6.3258e-15 
32400 9.79957e-15 -3.57837e-14 1.02141e-14 
32500 8.83059e-15 -3.63462e-14 4.43102e-15 
32600 9.40976e-15 -3.59811e-14 -4.14483e-16 
32700 1.21582e-14 -3.57714e-14 3.15797e-16 
32800 9.80944e-15 -3.67508e-14 9.27653e-16 
32900 1.18424e-14 -3.38988e-14 4.79616e-15 
33000 1.06187e-14 -3.47673e-14 4.53464e-15 
33100 1.11787e-14 -3.94549e-14 4.87511e-15 
33200 1.04509e-14 -3.76686e-14 3.82904e-15 
33300 9.85878e-15 -3.75831e-14 3.15797e-15 
33400 1.11516e-14 -3.72147e-14 4.11523e-15 
33500 1.07075e-14 -4.03677e-14 5.41295e-15 
33600 1.0684e-14 -3.76686e-14 -1.28292e-15 
33700 1.0816e-14 -3.81719e-14 1.89725e-15 
33800 1.07568e-14 -4.01654e-14 2.82243e-15 
33900 1.05496e-14 -3.9366e-14 5.17117e-15 
34000 1.03029e-14 -3.92377e-14 -1.34769e-15 
34100 8.72389e-15 -3.62574e-14 -9.67128e-16 
34200 1.18819e-14 -4.13977e-14 4.13496e-15 
34300 1.3145e-14 -3.80239e-14 7.50017e-16 
34400 1.39987e-14 -4.11732e-14 2.26177e-15 
34500 1.57084e-14 -3.83397e-14 8.16877e-15 
34600 1.20817e-14 -3.92328e-14 2.69414e-15 
34700 1.08062e-14 -3.98891e-14 3.68101e-15 
34800 1.03448e-14 -3.74022e-14 1.00167e-15 
34900 1.12601e-14 -3.42146e-14 2.76322e-15 
35000 9.89332e-15 -3.49646e-14 2.23031e-15 
35100 7.13133e-15 -3.35731e-14 3.41455e-15 
35200 7.75923e-15 -3.29576e-14 1.44576e-15 
35300 7.45823e-15 -3.43084e-14 -4.33727e-15 
35400 7.67781e-15 -3.53002e-14 -2.07242e-16 
35500 8.98047e-15 -3.32376e-14 9.72062e-16 
35600 1.13668e-14 -3.45279e-14 -6.90805e-16 
35700 1.26565e-14 -3.67114e-14 8.43769e-16 
35800 1.22223e-14 -3.73972e-14 2.10202e-15 
35900 9.41469e-15 -3.20497e-14 1.02634e-15 
36000 9.61206e-15 -3.3731e-14 -1.44576e-15 
36100 8.83244e-15 -3.22162e-14 -3.18264e-15 
36200 1.26417e-14 -3.20349e-14 4.35763e-15 
36300 1.21779e-14 -2.93691e-14 4.08562e-15 
36400 9.61823e-15 -3.14563e-14 8.82257e-15 
36500 1.19953e-14 -3.23001e-14 3.75996e-15 
36600 1.32043e-14 -3.36817e-14 2.99514e-15 
36700 9.87358e-15 -3.28725e-14 -4.14483e-16 
36800 1.18461e-14 -3.34843e-14 -9.62193e-16 
36900 1.30809e-14 -3.31488e-14 3.15797e-16 
37000 1.20299e-14 -3.35337e-14 1.24345e-15 
37100 1.04805e-14 -3.29909e-14 1.18424e-16 
37200 1.21384e-14 -3.32771e-14 -6.49357e-15 
37300 1.11614e-14 -3.18856e-14 -1.8109e-15 
37400 1.08382e-14 -2.96257e-14 -7.15477e-15 
37500 1.06384e-14 -2.8101e-14 -6.71068e-15 
37600 1.12108e-14 -3.28083e-14 -7.05115e-15 
37700 1.08062e-14 -2.9073e-14 -5.32907e-15 
37800 1.09036e-14 -3.09382e-14 -5.09716e-15 
37900 1.05989e-14 -3.18461e-14 -8.65481e-15 
38000 1.07103e-14 -2.88855e-14 -6.987e-15 
38100 1.13095e-14 -3.64326e-14 -6.76002e-15 
38200 1.10726e-14 -3.14316e-14 -9.10876e-15 
38300 1.11565e-14 -3.4639e-14 -8.03925e-15 
38400 1.19633e-14 -3.1333e-14 -7.82831e-15 
38500 1.16795e-14 -3.12935e-14 -7.71728e-15 
38600 1.13021e-14 -3.02505e-14 -6.41308e-15 
38700 1.29181e-14 -3.47574e-14 -5.55112e-15 
38800 1.12601e-14 -3.37335e-14 -3.07902e-15 
38900 1.69445e-14 -3.531e-14 -1.01746e-14 
39000 1.31845e-14 -3.53594e-14 -8.88672e-15 
39100 1.62685e-14 -3.68347e-14 -9.50351e-15 
39200 1.46648e-14 -3.66916e-14 -1.49263e-14 
39300 1.51385e-14 -3.43232e-14 -1.19115e-14 
39400 1.80004e-14 -3.34942e-14 -8.18851e-15 
39500 1.66336e-14 -3.64178e-14 -1.19361e-14 
39600 1.59181e-14 -3.28823e-14 -1.57405e-14 
39700 1.54494e-14 -3.11948e-14 -8.25266e-15 
39800 1.51656e-14 -3.569e-14 -1.38013e-14 
39900 1.55135e-14 -3.40271e-14 -9.63674e-15 
40000 1.51632e-14 -3.64856e-14 -8.82257e-15 
40100 1.64486e-14 -3.4333e-14 -5.66954e-15 
40200 2.15038e-14 -3.50584e-14 -6.62433e-15 
40300 2.0665e-14 -3.69678e-14 -7.89985e-15 
40400 2.26387e-14 -3.55345e-14 -4.37181e-15 
40500 1.87307e-14 -3.64597e-14 -9.66326e-15 
40600 2.179e-14 -3.51324e-14 -7.39162e-15 
40700 2.32999e-14 -3.5685e-14 -7.91466e-15 
40800 2.40499e-14 -3.10221e-14 -6.11116e-15 
40900 2.39709e-14 -3.77575e-14 -4.1251e-15 
41000 2.62161e-14 -3.50732e-14 -5.61526e-15 
41100 2.48641e-14 -3.42442e-14 4.78629e-16 
41200 2.30236e-14 -3.31716e-14 -1.09838e-14 
41300 2.42571e-14 -3.67903e-14 -8.9137e-15 
41400 2.34084e-14 -3.71851e-14 -1.21187e-14 
41500 2.51503e-14 -3.9065e-14 -2.21736e-15 
41600 2.26967e-14 -3.63216e-14 -1.20052e-14 
41700 1.78919e-14 -3.88923e-14 -9.36041e-15 
41800 2.14742e-14 -3.6662e-14 -8.56599e-15 
41900 2.09215e-14 -3.21521e-14 -5.89158e-15 
42000 1.84346e-14 -3.76242e-14 -1.35398e-14 
42100 2.27867e-14 -3.90305e-14 -1.75465e-14 
42200 2.79184e-14 -3.53495e-14 -1.84741e-14 
42300 2.98132e-14 -3.59021e-14 -1.96645e-14 
42400 2.76125e-14 -3.82904e-14 -1.50398e-14 
42500 2.51256e-14 -3.85914e-14 -1.89577e-14 
42600 2.56388e-14 -3.57553e-14 -1.51188e-14 
42700 2.60616e-14 -3.70469e-14 -1.40924e-14 
42800 2.41585e-14 -4.07773e-14 -1.64905e-14 
42900 2.36058e-14 -3.65436e-14 -1.48721e-14 
43000 2.45187e-14 -3.7264e-14 -1.58762e-14 
43100 2.62999e-14 -3.63265e-14 -1.54e-14 
43200 2.64282e-14 -3.65831e-14 -1.41529e-14 
43300 2.70006e-14 -3.8991e-14 -1.38161e-14 
43400 2.7119e-14 -3.73602e-14 -1.81386e-14 
43500 2.61569e-14 -3.3361e-14 -1.73343e-14 
43600 2.42078e-14 -3.36916e-14 -8.26006e-15 
43700 2.18862e-14 -3.531e-14 -1.45069e-14 
43800 2.12478e-14 -3.68791e-14 -1.42306e-14 
43900 2.423e-14 -3.92871e-14 -2.18788e-14 
44000 1.95893e-14 -3.70198e-14 -1.24123e-14 
44100 2.39216e-14 -3.81325e-14 -1.67964e-14 
44200 2.41486e-14 -3.88381e-14 -1.98422e-14 
44300 2.37637e-14 -3.68298e-14 -1.77636e-14 
44400 2.76174e-14 -3.93808e-14 -1.92809e-14 
44500 2.43435e-14 -3.5912e-14 -1.5099e-14 
44600 2.83773e-14 -3.7718e-14 -2.4045e-14 
44700 2.5392e-14 -3.78808e-14 -2.33887e-14 
44800 2.34676e-14 -4.06884e-14 -2.3142e-14 
44900 2.34923e-14 -3.87887e-14 -2.1484e-14 
45000 2.15581e-14 -3.73726e-14 -2.1109e-14 
45100 2.25005e-14 -3.71653e-14 -2.59447e-14 
45200 2.28953e-14 -3.91489e-14 -2.28632e-14 
45300 2.26584e-14 -3.67311e-14 -2.0961e-14 
45400 2.10202e-14 -3.80732e-14 -2.52588e-14 
45500 2.10301e-14 -3.68199e-14 -2.72769e-14 
45600 2.11979e-14 -3.62969e-14 -2.76668e-14 
45700 2.0808e-14 -3.55765e-14 -2.43953e-14 
45800 2.01222e-14 -3.74836e-14 -2.4119e-14 
45900 1.92439e-14 -3.77575e-14 -2.11534e-14 
46000 1.83261e-14 -3.68495e-14 -2.50072e-14 
46100 1.41418e-14 -3.58232e-14 -2.59151e-14 
46200 2.23648e-14 -3.45896e-14 -2.30828e-14 
46300 1.58491e-14 -3.81423e-14 -2.64801e-14 
46400 1.51484e-14 -4.00519e-14 -2.87276e-14 
46500 1.62142e-14 -3.87967e-14 -2.62506e-14 
46600 1.7618e-14 -3.98891e-14 -2.57868e-14 
46700 1.50028e-14 -3.94253e-14 -2.11781e-14 
46800 1.42701e-14 -3.96128e-14 -2.06156e-14 
46900 1.63721e-14 -4.3501e-14 -1.96398e-14 
47000 1.62142e-14 -4.23661e-14 -2.24808e-14 
47100 1.75761e-14 -4.42375e-14 -2.68723e-14 
47200 1.77734e-14 -4.17845e-14 -2.67317e-14 
47300 1.67372e-14 -4.28694e-14 -2.19627e-14 
47400 1.37668e-14 -4.21293e-14 -2.17998e-14 
47500 1.19115e-14 -4.21737e-14 -2.45754e-14 
