0	-53087.7
100	-52649
200	-52615.6
300	-52600.5
400	-52670.1
500	-52626.5
600	-52664.7
700	-52636.1
800	-52651.5
900	-52647.4
1000	-52649.6
1100	-52642.7
1200	-52677.8
1300	-52642.2
1400	-52667.6
1500	-52630.8
1600	-52673.3
1700	-52654.8
1800	-52661
1900	-52666
2000	-52669.4
2100	-52658.6
2200	-52671.1
2300	-52650.4
2400	-52668.2
2500	-52665.5
2600	-52682.3
2700	-52651
2800	-52653.9
2900	-52662.1
3000	-52659.7
3100	-52647.1
3200	-52683.7
3300	-52656.9
3400	-52658.7
3500	-52659
3600	-52674.7
3700	-52657.1
3800	-52655.6
3900	-52651.2
4000	-52660.9
4100	-52646.7
4200	-52655.9
4300	-52668
4400	-52660.6
4500	-52651.6
4600	-52674.9
4700	-52652.9
4800	-52667.9
4900	-52654.2
5000	-52658.2
5100	-52666.5
5200	-52668.7
5300	-52669.7
5400	-52667.9
5500	-52645.7
5600	-52651
5700	-52658.6
5800	-52666.6
5900	-52659.2
6000	-52662.4
6100	-52648.2
6200	-52675.2
6300	-52658.7
6400	-52654.4
6500	-52661.2
6600	-52667.8
6700	-52647.3
6800	-52647.1
6900	-52664.5
7000	-52659.7
7100	-52663.2
7200	-52669.3
7300	-52666.2
7400	-52663.6
7500	-52664.8
7600	-52660.6
7700	-52654.3
7800	-52656.5
7900	-52657.6
8000	-52663.3
8100	-52656.9
8200	-52671.1
8300	-52667.2
8400	-52669
8500	-52667.1
8600	-52658.8
8700	-52649.9
8800	-52670.8
8900	-52650
9000	-52658.5
9100	-52648.9
9200	-52654.6
9300	-52658.1
9400	-52666.9
9500	-52662.6
9600	-52674.5
9700	-52659.9
9800	-52664.4
9900	-52660.6
10000	-52660.1
10100	-52664.4
10200	-52659
10300	-52656.2
10400	-52666.9
10500	-52657.5
10600	-52669.4
10700	-52669.2
10800	-52644.6
10900	-52656.6
11000	-52648.3
11100	-52648.1
11200	-52653.6
11300	-52658.6
11400	-52664.2
11500	-52665
11600	-52673.7
11700	-52651.5
11800	-52641
11900	-52648.6
12000	-52663.2
12100	-52666.6
12200	-52675.9
12300	-52656.5
12400	-52653.6
12500	-52663.3
12600	-52660.5
12700	-52665.9
12800	-52663.9
12900	-52657.4
13000	-52670.9
13100	-52660.7
13200	-52667.7
13300	-52650.8
13400	-52657.7
13500	-52651
13600	-52675.6
13700	-52647.7
13800	-52651.1
13900	-52647.2
14000	-52659.2
14100	-52660.4
14200	-52659.9
14300	-52664.4
14400	-52653.9
14500	-52657.7
14600	-52655.6
14700	-52670.3
14800	-52668.8
14900	-52648.1
15000	-52653.5
15100	-52647.3
15200	-52658
15300	-52658.3
15400	-52657.3
15500	-52660.2
15600	-52665.9
15700	-52674.3
15800	-52660.3
15900	-52657.8
16000	-52645.5
16100	-52671.7
16200	-52655.1
16300	-52673.7
16400	-52661.9
16500	-52655.9
16600	-52655.2
16700	-52657
16800	-52669.2
16900	-52678.9
17000	-52664.3
17100	-52653.5
17200	-52657.4
17300	-52665.8
17400	-52659.4
17500	-52660.6
17600	-52655.8
17700	-52661.4
17800	-52647.8
17900	-52669.2
18000	-52647.4
18100	-52653.7
18200	-52647.3
18300	-52671
18400	-52657.5
18500	-52647.1
18600	-52652
18700	-52656.2
18800	-52677.8
18900	-52669.2
19000	-52665.5
19100	-52659.1
19200	-52651.5
19300	-52653
19400	-52668.9
19500	-52659.5
19600	-52642.4
19700	-52649.1
19800	-52665.2
19900	-52667.2
20000	-52656.4
20100	-52654.3
20200	-52646.7
20300	-52654.2
20400	-52669.5
20500	-52679.1
20600	-52664.4
20700	-52646.2
20800	-52655
20900	-52662
21000	-52663
21100	-52654.9
21200	-52657.4
21300	-52648.8
21400	-52652.8
21500	-52663
21600	-52664.2
21700	-52661.6
21800	-52652.2
21900	-52668.8
22000	-52660.9
22100	-52661.8
22200	-52660.2
22300	-52657.7
22400	-52655.4
22500	-52676.3
22600	-52657.6
22700	-52664.2
22800	-52662.8
22900	-52660.1
23000	-52658.9
23100	-52663.1
23200	-52658.8
23300	-52661
23400	-52656.7
23500	-52661.7
23600	-52666
23700	-52661.3
23800	-52668.6
23900	-52643.1
24000	-52657.3
24100	-52667.6
24200	-52674.3
24300	-52664
24400	-52650.2
24500	-52655.3
24600	-52657.7
24700	-52646.4
24800	-52659.7
24900	-52655.8
25000	-52656
25100	-52660.5
25200	-52651.2
25300	-52666.8
25400	-52666.6
25500	-52647.5
25600	-52650.6
25700	-52662.8
25800	-52669.9
25900	-52661.8
26000	-52661.2
26100	-52645.2
26200	-52665.2
26300	-52661.8
26400	-52657.5
26500	-52656.5
26600	-52664.2
26700	-52655.7
26800	-52652.5
26900	-52654.6
27000	-52665.2
27100	-52650
27200	-52663.6
27300	-52665.4
27400	-52669.2
27500	-52642
27600	-52657.1
27700	-52657.8
27800	-52670.7
27900	-52658.1
28000	-52661.9
28100	-52654.5
28200	-52679.1
28300	-52657.6
28400	-52671.3
28500	-52658.4
28600	-52653.4
28700	-52651.5
28800	-52663.7
28900	-52670.1
29000	-52664.8
29100	-52652.4
29200	-52653.4
29300	-52664.7
29400	-52674.2
29500	-52669.7
29600	-52665.9
29700	-52657.3
29800	-52652.5
29900	-52654.4
30000	-52659.3
30100	-52659.4
30200	-52650.5
30300	-52662.5
30400	-52661.7
30500	-52665.4
30600	-52653.6
30700	-52651.8
30800	-52659.1
30900	-52665.1
31000	-52661.2
31100	-52662.6
31200	-52659.2
31300	-52649.9
31400	-52665.6
31500	-52673.4
31600	-52671
31700	-52649.1
31800	-52651.1
31900	-52665
32000	-52661.2
32100	-52664.5
32200	-52656.5
32300	-52659.9
32400	-52646
32500	-52655.1
32600	-52665.3
32700	-52663.3
32800	-52652
32900	-52650.6
33000	-52671
33100	-52665.2
33200	-52660
33300	-52673.1
33400	-52656.4
33500	-52657.5
33600	-52659.5
33700	-52668.4
33800	-52657.1
33900	-52649.5
34000	-52662
34100	-52677.2
34200	-52668.1
34300	-52667.6
34400	-52664.8
34500	-52661.9
34600	-52679.4
34700	-52666.6
34800	-52663.2
34900	-52662.5
35000	-52662.7
35100	-52659.6
35200	-52641.6
35300	-52669
35400	-52664.2
35500	-52648
35600	-52654.4
35700	-52661.3
35800	-52665.8
35900	-52650.7
36000	-52667.7
36100	-52648.3
36200	-52675.7
36300	-52657.6
36400	-52658.3
36500	-52659.6
36600	-52658.4
36700	-52665.5
36800	-52661.1
36900	-52667.9
37000	-52651.4
37100	-52641.3
37200	-52658.9
37300	-52665.6
37400	-52664.7
37500	-52645.2
37600	-52644.9
37700	-52661
37800	-52673.3
37900	-52649
38000	-52666.6
38100	-52657.6
38200	-52650.4
38300	-52655.9
38400	-52662
38500	-52657.8
38600	-52658
38700	-52654
38800	-52658.4
38900	-52665.7
39000	-52652.5
39100	-52657.2
39200	-52671.6
39300	-52652.4
39400	-52655.1
39500	-52663.5
39600	-52664
39700	-52652.6
39800	-52653.1
39900	-52667.5
40000	-52667.5
40100	-52658.9
40200	-52662
40300	-52651.9
40400	-52665
40500	-52655.4
40600	-52648.6
40700	-52661.4
40800	-52660.6
40900	-52676.3
41000	-52673.6
41100	-52660.2
41200	-52657.2
41300	-52657.7
41400	-52655.7
41500	-52658.3
41600	-52682.5
41700	-52662.6
41800	-52657.2
41900	-52654.8
42000	-52670
42100	-52673.3
42200	-52658.6
42300	-52668.6
42400	-52661.4
42500	-52669.6
42600	-52664.7
42700	-52661.4
42800	-52657.8
42900	-52645
43000	-52659.8
43100	-52649.4
43200	-52664
43300	-52658.3
43400	-52655.6
43500	-52660.1
43600	-52658.6
43700	-52664
43800	-52660.3
43900	-52663.5
44000	-52661.1
44100	-52666.1
44200	-52676.7
44300	-52665.2
44400	-52653.1
44500	-52653.7
44600	-52665.5
44700	-52657.1
44800	-52661.1
44900	-52645.8
45000	-52658.1
